nine eleven	651	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
violent breakfast	601	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
daïtro	594	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
optimus prime	496	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
the sons of saturn	473	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
june paik	422	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
appleshout	407	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
tesa	399	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
ritual	373	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
rentokiller	366	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
champion	364	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
see you in hell	324	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
together	305	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
ictus	289	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
ricochet	269	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
vitamin x	249	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
j.f.a.	223	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
alcatraz	195	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
thrashington d.c.	178	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
cutnrun	152	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
strike anywhere	696	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
totalitär	142	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
az	319	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 1 0
big jess	55	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
c-rayz walz	53	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
diamond d	46	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
black market militia	39	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
smif-n-wessun	39	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
little brother	413	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 1 0
akrobatik	35	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
consequence	26	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
caltroit	25	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
blu & exile	22	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
blackalicious	19	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
boot camp clik	19	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
cnn	19	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
dilated peoples	19	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
f.r.	18	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
snowgoons	18	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
afu-ra	16	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
cormega	16	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
joell ortiz	16	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
copywrite	15	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
patrice	33	1	0	0 0 0 0 0 0 1	0 0 3 0 0 0 0 0
shuko	14	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
all natural	13	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
immortal technique	13	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
lil' wayne	802	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
the american analog set	890	2	1	0 0 0 0 0 0 3	0 0 1 0 0 0 2 0
freeway	569	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
the locust	518	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
peedi crakk	397	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
camron	423	2	0	0 0 0 0 0 0 1	0 0 0 1 0 0 1 0
boys night out	347	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
souls of mischief	335	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
hieroglyphics	289	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
raekwon	270	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
j.r. writer	264	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
gang starr	260	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
viktor vaughn	260	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
mos def	253	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
cassidy	235	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
boyz n da hood	210	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
cursive	361	1	0	0 0 0 0 0 1 1	0 0 0 0 0 0 2 0
isis	202	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
gorilla zoe	178	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
beanie sigel	177	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
shiny toy guns	2724	2	0	0 0 0 0 0 1 2	0 0 1 0 0 0 2 0
a*teens	650	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
dj sammy	416	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
andre matos	349	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
avenged sevenfold	330	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
saint seiya	290	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
melanie c	288	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
la quinta estacion	226	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
cirque du soleil	221	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
entwine	219	2	0	0 0 0 0 0 1 1	0 0 0 0 0 1 1 0
robert miles	216	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
beat happening	468	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
swans	45	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
amadou & mariam	37	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
the young knives	35	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
a.c. newman	31	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
abe vigoda	30	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
starfucker	26	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
sunset rubdown	158	1	1	0 0 0 0 0 1 1	0 0 0 0 0 0 2 0
british sea power	23	0	1	0 0 0 0 0 0 1	0 0 0 0 0 0 1 0
echo & the bunnymen	21	1	1	0 0 0 0 0 1 1	0 0 1 0 0 0 1 0
toots and the maytals	266	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
the skatalites	250	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
tommy mccook	246	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
barney	206	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
the ethiopians	191	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
alton ellis	186	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
the upsetters	185	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
prince buster	184	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
ken boothe	181	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
john holt	180	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
the heptones	174	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
desmond dekker	170	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
jack teagarden	166	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
derrick morgan	161	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
justin hinds & the dominoes	160	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
laurel aitken	148	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
delroy wilson	143	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
don drummond	142	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
derrick harriott	134	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
roland alphonso	134	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
new york ska-jazz ensemble	129	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 1 0
rico rodriguez	128	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
clancy eccles	125	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
the melodians	122	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
50 classical masterpieces	121	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
big youth	118	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
the gladiators	116	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
the pioneers	115	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
the maytals	114	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
dennis alcapone	106	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
the abyssinians	103	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
judge dread	101	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
lee "scratch" perry	97	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
the paragons	95	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
byron lee & the dragonaires	93	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
augustus pablo	91	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
vicente fernández	90	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
johnny osbourne	76	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
phyllis dillon	75	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
lee "scratch" perry & the upsetters	74	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
symarip	94	2	0	0 0 0 0 0 0 1	0 0 1 0 0 0 1 0
the techniques	73	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
baba brooks	72	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
dandy livingstone	67	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
horace andy	63	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
cornell campbell	61	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
max romeo	61	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
israel vibration	58	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
desmond dekker & the aces	57	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
jimmy cliff	57	1	0	0 0 0 0 0 0 0	0 0 0 0 0 0 1 0
claudia koreck	1	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
fotos	1	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
muff potter	1	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
rock n roll soldiers	1	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
ruben cossani	1	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
dianogah	75	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
toadies	56	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
paatos	47	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
kristofer Åström & hidden truck	41	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
misanthrop	40	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
neurosis	80	1	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
stina nordenstam	40	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
stiller has	35	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
lisa germano	34	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
odessa chen	34	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
hrsta	30	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
uzi and ari	29	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
the white birch	25	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
mich gerber	23	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
blood & time	22	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
glover gill & tosca tango orchestra	22	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
lento	22	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
night on earth	21	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
cold water flat	20	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
sunny day real estate	20	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
kinski	19	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
snatam kaur	19	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
op8	17	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
savoy grand	17	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
the evpatoria report	17	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
fifths of seven	16	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
quantic	38	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
bossa nostra	27	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
nicola conte	26	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
tosca	94	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
boozoo bajou	23	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
club des belugas	23	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
jd73	22	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
martina topley-bird	22	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
mo' horizons	22	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
rosalia de souza	22	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
ben westbeech	21	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
hird	21	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
eliane elias	19	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
parov stelar	79	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
jestofunk	17	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
the funky lowlives	17	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
black eyed peas feat. sergio mendez	15	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
llorca	15	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
skye	15	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
ursula 1000	15	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
rae & christian	14	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
supreme beings of leisure	14	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
tribalistas	14	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
diana ross	13	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
flevans	13	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
lemongrass	13	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
the quantic soul orchestra	35	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
syrup16g	1258	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
twigy	733	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
fishmans	182	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
art-school	153	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
the band apart	128	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
leo??	102	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
nitro microphone underground	96	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
cocco	94	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
downy	89	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
doggy style	77	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
triceratops	59	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
gagle	56	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
bonobos	54	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
lily chou-chou	53	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
back drop bomb	50	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
special others	49	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
kreva	41	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
keyco	37	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
nine black alps	37	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
grapevine	35	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
perfume	337	1	1	0 0 0 0 0 0 2	0 2 0 0 0 0 0 0
54-71	24	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
bump of chicken	24	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
good dog happy men	24	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
rumi	24	0	1	0 0 0 0 0 0 1	0 1 0 0 0 0 0 0
a wilhelm scream	1040	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
propagandhi	995	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
strung out	2026	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
bigwig	831	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
lagwagon	1203	2	0	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
skumdum	709	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
streetlight manifesto	701	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
break the silence	645	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
nikola sarcevic	608	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
this is a standoff	603	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
4ft fingers	570	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
venerea	513	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
street bulldogs	486	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
satanic surfers	485	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
zsk	451	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
authority zero	421	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
side out	394	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
faith	379	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
the real mckenzies	376	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
much the same	357	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
nicotine	350	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
anti-flag	339	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
catch 22	333	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
another breath	299	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
death by stereo	293	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
high five drive	284	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
thrice	874	2	0	0 0 0 0 0 0 2	0 0 2 0 0 0 0 0
bridge to solace	276	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
3daybinge	262	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
the swellers	260	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
district 7	233	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
comeback kid	512	2	0	0 0 0 0 0 0 2	0 0 2 0 0 0 0 0
mute	224	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
straighten things out	224	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
ryan adams	298	1	1	0 0 0 0 0 1 1	0 0 2 0 0 0 0 0
the broken family band	24	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
josh rouse	167	1	0	0 0 0 0 0 1 1	0 0 1 0 0 0 1 0
cherry ghost	15	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
howlin wolf	13	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
tracy chapman	10	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
richmond fontaine	9	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
aberfeldy	8	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
elvis perkins	8	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
seasick steve	6	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
mull historical society	5	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
stephen fretwell	5	1	0	0 0 0 0 0 0 1	0 0 1 0 0 0 0 0
isaac albéniz	41	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
helldorado	31	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
cadaverous condition	13	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
kultur shock	12	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
rotting christ	316	1	1	0 0 0 0 0 0 1	0 0 1 0 0 1 0 0
arghoslent	3	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
soulhavoc	2	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
arthemesia	1	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
astrodust	1	1	0	0 0 0 0 0 0 1	0 0 0 0 0 1 0 0
charlie brown jr.	371	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
leela	217	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
attack attack!	183	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
pitty	96	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
nx zero	53	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
sixx:a.m.	43	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
flyleaf	259	1	0	0 0 0 0 0 0 2	0 0 2 0 0 0 1 0
rob dougan	38	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
tim minchin	32	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
the black mages	52	0	1	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
the lonely island	25	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
a skylit drive	22	0	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
l.stadt	200	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
roberto cacciapaglia	175	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
wolfgang amadeus mozart	175	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
paul kalkbrenner	345	2	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
kunihiko ryo	118	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
andré rieu	114	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
the bravery	161	2	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
todd edwards	101	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
sébastien léger	97	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
starfighter	96	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
love is all	80	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
arcangelo corelli	76	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
hushpuppies	76	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
eat-sleep-game.com staff	73	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
martin odonnell & michael salvatori	61	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
the morning benders	56	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
jet	112	2	0	0 0 0 0 0 0 1	0 0 2 0 0 0 0 0
the submarines	49	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
phantom planet	47	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
the thermals	44	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
foreign born	41	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
envelopes	39	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
haydn	39	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
meredith bragg	37	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
the brothers martin	36	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
pop levi	34	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
antonín dvorák	32	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
the accidental	28	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
modest petrovich mussorgsky	25	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
anderson	24	1	0	0 0 0 0 0 0 0	0 0 1 0 0 0 0 0
cinedisco	188	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
dance of days	82	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
los hermanos	72	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
autoramas	57	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
ludov	55	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
mombojó	55	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
móveis coloniais de acaju	55	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
cueio limão	53	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
moptop	52	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
engenheiros do hawaii	51	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
rivets	49	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
matanza	45	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
cachorro grande	38	1	0	0 0 0 0 0 0 1	0 0 0 0 0 0 0 1
